x0000,y0000
0.9803921569,0.
2.9411764706,16.
4.9019607843,244.
6.8627450980,793.
8.8235294118,1408.
10.7843137255,1705.
12.7450980392,1649.
14.7058823529,1390.
16.6666666667,1136.
18.6274509804,895.
20.5882352941,695.
22.5490196078,501.
24.5098039216,409.
26.4705882353,292.
28.4313725490,261.
30.3921568627,201.
32.3529411765,174.
34.3137254902,131.
36.2745098039,105.
38.2352941176,110.
40.1960784314,81.
42.1568627451,88.
44.1176470588,71.
46.0784313725,65.
48.0392156863,60.
50.,47.
51.9607843137,48.
53.9215686275,68.
55.8823529412,57.
57.8431372549,39.
59.8039215686,69.
61.7647058824,65.
63.7254901961,67.
65.6862745098,51.
67.6470588235,68.
69.6078431373,74.
71.568627451,56.
73.5294117647,58.
75.4901960784,62.
77.4509803922,56.
79.4117647059,63.
81.3725490196,65.
83.3333333333,62.
85.2941176471,57.
87.2549019608,55.
89.2156862745,56.
91.1764705882,60.
93.137254902,70.
95.0980392157,65.
97.0588235294,72.
99.0196078431,70.
100.9803921569,60.
102.9411764706,78.
104.9019607843,65.
106.8627450980,59.
108.8235294118,69.
110.7843137255,71.
112.7450980392,71.
114.7058823529,71.
116.6666666667,67.
118.6274509804,58.
120.5882352941,65.
122.5490196078,67.
124.5098039216,81.
126.4705882353,53.
128.4313725490,75.
130.3921568627,68.
132.3529411765,71.
134.3137254902,63.
136.2745098039,88.
138.2352941176,84.
140.1960784314,81.
142.1568627451,104.
144.1176470588,99.
146.0784313725,105.
148.0392156863,102.
150.,126.
151.9607843137,124.
153.9215686275,154.
155.8823529412,182.
157.8431372549,216.
159.8039215686,278.
161.7647058824,379.
163.7254901961,424.
165.6862745098,594.
167.6470588235,707.
169.6078431373,731.
171.568627451,698.
173.5294117647,506.
175.4901960784,393.
177.4509803922,258.
179.4117647059,122.
181.3725490196,95.
183.3333333333,36.
185.2941176471,30.
187.2549019608,26.
189.2156862745,13.
191.1764705882,16.
193.137254902,10.
195.0980392157,24.
197.0588235294,12.
199.0196078431,11.
200.9803921569,9.
202.9411764706,6.
204.9019607843,15.
206.8627450980,8.
208.8235294118,9.
210.7843137255,15.
212.7450980392,17.
214.7058823529,16.
216.6666666667,7.
218.6274509804,8.
220.5882352941,4.
222.5490196078,9.
224.5098039216,11.
226.4705882353,9.
228.4313725490,17.
230.3921568627,2.
232.3529411765,7.
234.3137254902,10.
236.2745098039,8.
238.2352941176,8.
240.1960784314,9.
242.1568627451,11.
244.1176470588,12.
246.0784313725,5.
248.0392156863,9.
250.,2.
251.9607843137,7.
253.9215686275,9.
255.8823529412,9.
257.8431372549,26.
259.8039215686,13.
261.7647058824,7.
263.7254901961,7.
265.6862745098,8.
267.6470588235,9.
269.6078431373,12.
271.568627451,8.
273.5294117647,6.
275.4901960784,10.
277.4509803922,7.
279.4117647059,8.
281.3725490196,6.
283.3333333333,1.
285.2941176471,5.
287.2549019608,8.
289.2156862745,7.
291.1764705882,8.
293.137254902,5.
295.0980392157,7.
297.0588235294,8.
299.0196078431,8.
300.9803921569,6.
302.9411764706,6.
304.9019607843,8.
306.8627450980,12.
308.8235294118,7.
310.7843137255,7.
312.7450980392,10.
314.7058823529,6.
316.6666666667,9.
318.6274509804,10.
320.5882352941,4.
322.5490196078,7.
324.5098039216,8.
326.4705882353,9.
328.4313725490,6.
330.3921568627,5.
332.3529411765,10.
334.3137254902,4.
336.2745098039,7.
338.2352941176,7.
340.1960784314,8.
342.1568627451,10.
344.1176470588,8.
346.0784313725,9.
348.0392156863,5.
350.,5.
351.9607843137,7.
353.9215686275,7.
355.8823529412,8.
357.8431372549,4.
359.8039215686,5.
361.7647058824,6.
363.7254901961,4.
365.6862745098,4.
367.6470588235,4.
369.6078431373,2.
371.568627451,4.
373.5294117647,4.
375.4901960784,2.
377.4509803922,5.
379.4117647059,1.
381.3725490196,5.
383.3333333333,3.
385.2941176471,4.
387.2549019608,4.
389.2156862745,2.
391.1764705882,3.
393.137254902,4.
395.0980392157,5.
397.0588235294,3.
399.0196078431,5.
400.9803921569,5.
402.9411764706,6.
404.9019607843,3.
406.8627450980,4.
408.8235294118,0.
410.7843137255,4.
412.7450980392,0.
414.7058823529,5.
416.6666666667,2.
418.6274509804,1.
420.5882352941,0.
422.5490196078,2.
424.5098039216,0.
426.4705882353,2.
428.4313725490,1.
430.3921568627,2.
432.3529411765,1.
434.3137254902,2.
436.2745098039,1.
438.2352941176,0.
440.1960784314,1.
442.1568627451,1.
444.1176470588,0.
446.0784313725,0.
448.0392156863,1.
450.,0.
451.9607843137,1.
453.9215686275,1.
455.8823529412,0.
457.8431372549,1.
459.8039215686,0.
461.7647058824,0.
463.7254901961,0.
465.6862745098,0.
467.6470588235,1.
469.6078431373,0.
471.568627451,0.
473.5294117647,0.
475.4901960784,0.
477.4509803922,0.
479.4117647059,0.
481.3725490196,0.
483.3333333333,1.
485.2941176471,0.
487.2549019608,0.
489.2156862745,0.
491.1764705882,0.
493.137254902,0.
495.0980392157,1.
497.0588235294,0.
499.0196078431,1.
