x0000,y0000
0.9803921569,0.
2.9411764706,8.
4.9019607843,60.
6.8627450980,87.
8.8235294118,147.
10.7843137255,128.
12.7450980392,132.
14.7058823529,149.
16.6666666667,126.
18.6274509804,119.
20.5882352941,98.
22.5490196078,83.
24.5098039216,78.
26.4705882353,75.
28.4313725490,62.
30.3921568627,64.
32.3529411765,59.
34.3137254902,47.
36.2745098039,57.
38.2352941176,49.
40.1960784314,42.
42.1568627451,44.
44.1176470588,65.
46.0784313725,62.
48.0392156863,57.
50.,69.
51.9607843137,82.
53.9215686275,88.
55.8823529412,95.
57.8431372549,107.
59.8039215686,111.
61.7647058824,117.
63.7254901961,113.
65.6862745098,113.
67.6470588235,128.
69.6078431373,159.
71.568627451,164.
73.5294117647,150.
75.4901960784,160.
77.4509803922,159.
79.4117647059,163.
81.3725490196,152.
83.3333333333,190.
85.2941176471,203.
87.2549019608,173.
89.2156862745,182.
91.1764705882,181.
93.137254902,183.
95.0980392157,218.
97.0588235294,198.
99.0196078431,180.
100.9803921569,195.
102.9411764706,206.
104.9019607843,200.
106.8627450980,197.
108.8235294118,180.
110.7843137255,226.
112.7450980392,195.
114.7058823529,207.
116.6666666667,178.
118.6274509804,204.
120.5882352941,195.
122.5490196078,183.
124.5098039216,194.
126.4705882353,174.
128.4313725490,186.
130.3921568627,191.
132.3529411765,217.
134.3137254902,165.
136.2745098039,189.
138.2352941176,219.
140.1960784314,199.
142.1568627451,204.
144.1176470588,194.
146.0784313725,209.
148.0392156863,197.
150.,205.
151.9607843137,192.
153.9215686275,179.
155.8823529412,203.
157.8431372549,183.
159.8039215686,203.
161.7647058824,201.
163.7254901961,238.
165.6862745098,227.
167.6470588235,244.
169.6078431373,272.
171.568627451,214.
173.5294117647,271.
175.4901960784,281.
177.4509803922,289.
179.4117647059,306.
181.3725490196,347.
183.3333333333,365.
185.2941176471,340.
187.2549019608,280.
189.2156862745,251.
191.1764705882,188.
193.137254902,149.
195.0980392157,147.
197.0588235294,129.
199.0196078431,130.
200.9803921569,125.
202.9411764706,109.
204.9019607843,87.
206.8627450980,90.
208.8235294118,105.
210.7843137255,99.
212.7450980392,97.
214.7058823529,75.
216.6666666667,80.
218.6274509804,65.
220.5882352941,92.
222.5490196078,85.
224.5098039216,92.
226.4705882353,95.
228.4313725490,69.
230.3921568627,77.
232.3529411765,71.
234.3137254902,61.
236.2745098039,73.
238.2352941176,83.
240.1960784314,77.
242.1568627451,67.
244.1176470588,59.
246.0784313725,70.
248.0392156863,53.
250.,71.
251.9607843137,62.
253.9215686275,60.
255.8823529412,59.
257.8431372549,67.
259.8039215686,54.
261.7647058824,49.
263.7254901961,44.
265.6862745098,46.
267.6470588235,40.
269.6078431373,48.
271.568627451,31.
273.5294117647,36.
275.4901960784,35.
277.4509803922,44.
279.4117647059,44.
281.3725490196,36.
283.3333333333,35.
285.2941176471,31.
287.2549019608,29.
289.2156862745,29.
291.1764705882,34.
293.137254902,29.
295.0980392157,39.
297.0588235294,32.
299.0196078431,23.
300.9803921569,34.
302.9411764706,19.
304.9019607843,25.
306.8627450980,22.
308.8235294118,23.
310.7843137255,15.
312.7450980392,28.
314.7058823529,22.
316.6666666667,28.
318.6274509804,14.
320.5882352941,16.
322.5490196078,22.
324.5098039216,27.
326.4705882353,31.
328.4313725490,22.
330.3921568627,17.
332.3529411765,21.
334.3137254902,26.
336.2745098039,32.
338.2352941176,33.
340.1960784314,24.
342.1568627451,29.
344.1176470588,22.
346.0784313725,25.
348.0392156863,19.
350.,26.
351.9607843137,22.
353.9215686275,25.
355.8823529412,14.
357.8431372549,22.
359.8039215686,16.
361.7647058824,20.
363.7254901961,22.
365.6862745098,17.
367.6470588235,21.
369.6078431373,28.
371.568627451,26.
373.5294117647,25.
375.4901960784,19.
377.4509803922,22.
379.4117647059,20.
381.3725490196,17.
383.3333333333,10.
385.2941176471,14.
387.2549019608,13.
389.2156862745,16.
391.1764705882,17.
393.137254902,15.
395.0980392157,15.
397.0588235294,10.
399.0196078431,11.
400.9803921569,11.
402.9411764706,9.
404.9019607843,13.
406.8627450980,7.
408.8235294118,13.
410.7843137255,10.
412.7450980392,10.
414.7058823529,13.
416.6666666667,10.
418.6274509804,11.
420.5882352941,7.
422.5490196078,15.
424.5098039216,12.
426.4705882353,8.
428.4313725490,13.
430.3921568627,9.
432.3529411765,10.
434.3137254902,9.
436.2745098039,13.
438.2352941176,14.
440.1960784314,13.
442.1568627451,13.
444.1176470588,9.
446.0784313725,5.
448.0392156863,15.
450.,12.
451.9607843137,5.
453.9215686275,10.
455.8823529412,6.
457.8431372549,3.
459.8039215686,13.
461.7647058824,8.
463.7254901961,9.
465.6862745098,9.
467.6470588235,4.
469.6078431373,7.
471.568627451,9.
473.5294117647,8.
475.4901960784,9.
477.4509803922,10.
479.4117647059,8.
481.3725490196,4.
483.3333333333,5.
485.2941176471,4.
487.2549019608,3.
489.2156862745,8.
491.1764705882,16.
493.137254902,11.
495.0980392157,8.
497.0588235294,12.
499.0196078431,8.
