x0000,y0000
0.9803921569,0.
2.9411764706,4.
4.9019607843,19.
6.8627450980,49.
8.8235294118,67.
10.7843137255,98.
12.7450980392,161.
14.7058823529,153.
16.6666666667,166.
18.6274509804,181.
20.5882352941,210.
22.5490196078,210.
24.5098039216,217.
26.4705882353,217.
28.4313725490,188.
30.3921568627,227.
32.3529411765,216.
34.3137254902,187.
36.2745098039,180.
38.2352941176,178.
40.1960784314,161.
42.1568627451,169.
44.1176470588,181.
46.0784313725,144.
48.0392156863,147.
50.,169.
51.9607843137,141.
53.9215686275,103.
55.8823529412,137.
57.8431372549,130.
59.8039215686,128.
61.7647058824,121.
63.7254901961,114.
65.6862745098,129.
67.6470588235,117.
69.6078431373,89.
71.568627451,98.
73.5294117647,107.
75.4901960784,87.
77.4509803922,83.
79.4117647059,107.
81.3725490196,92.
83.3333333333,92.
85.2941176471,76.
87.2549019608,62.
89.2156862745,72.
91.1764705882,79.
93.137254902,68.
95.0980392157,81.
97.0588235294,70.
99.0196078431,61.
100.9803921569,52.
102.9411764706,69.
104.9019607843,68.
106.8627450980,64.
108.8235294118,59.
110.7843137255,61.
112.7450980392,52.
114.7058823529,60.
116.6666666667,70.
118.6274509804,50.
120.5882352941,61.
122.5490196078,41.
124.5098039216,70.
126.4705882353,60.
128.4313725490,51.
130.3921568627,58.
132.3529411765,58.
134.3137254902,69.
136.2745098039,71.
138.2352941176,58.
140.1960784314,70.
142.1568627451,53.
144.1176470588,73.
146.0784313725,57.
148.0392156863,87.
150.,77.
151.9607843137,79.
153.9215686275,89.
155.8823529412,88.
157.8431372549,105.
159.8039215686,120.
161.7647058824,115.
163.7254901961,118.
165.6862745098,123.
167.6470588235,139.
169.6078431373,160.
171.568627451,179.
173.5294117647,197.
175.4901960784,204.
177.4509803922,226.
179.4117647059,234.
181.3725490196,209.
183.3333333333,223.
185.2941176471,226.
187.2549019608,185.
189.2156862745,172.
191.1764705882,156.
193.137254902,152.
195.0980392157,129.
197.0588235294,122.
199.0196078431,92.
200.9803921569,85.
202.9411764706,89.
204.9019607843,73.
206.8627450980,67.
208.8235294118,51.
210.7843137255,53.
212.7450980392,43.
214.7058823529,48.
216.6666666667,39.
218.6274509804,36.
220.5882352941,30.
222.5490196078,48.
224.5098039216,30.
226.4705882353,29.
228.4313725490,24.
230.3921568627,29.
232.3529411765,27.
234.3137254902,23.
236.2745098039,22.
238.2352941176,24.
240.1960784314,15.
242.1568627451,24.
244.1176470588,26.
246.0784313725,34.
248.0392156863,26.
250.,20.
251.9607843137,16.
253.9215686275,32.
255.8823529412,23.
257.8431372549,21.
259.8039215686,16.
261.7647058824,17.
263.7254901961,16.
265.6862745098,12.
267.6470588235,17.
269.6078431373,17.
271.568627451,17.
273.5294117647,23.
275.4901960784,13.
277.4509803922,12.
279.4117647059,16.
281.3725490196,13.
283.3333333333,13.
285.2941176471,17.
287.2549019608,16.
289.2156862745,16.
291.1764705882,15.
293.137254902,14.
295.0980392157,11.
297.0588235294,23.
299.0196078431,17.
300.9803921569,10.
302.9411764706,17.
304.9019607843,9.
306.8627450980,14.
308.8235294118,14.
310.7843137255,21.
312.7450980392,13.
314.7058823529,10.
316.6666666667,12.
318.6274509804,13.
320.5882352941,16.
322.5490196078,12.
324.5098039216,18.
326.4705882353,7.
328.4313725490,17.
330.3921568627,23.
332.3529411765,11.
334.3137254902,17.
336.2745098039,14.
338.2352941176,10.
340.1960784314,11.
342.1568627451,6.
344.1176470588,8.
346.0784313725,16.
348.0392156863,14.
350.,9.
351.9607843137,17.
353.9215686275,15.
355.8823529412,12.
357.8431372549,12.
359.8039215686,10.
361.7647058824,11.
363.7254901961,13.
365.6862745098,13.
367.6470588235,13.
369.6078431373,13.
371.568627451,13.
373.5294117647,10.
375.4901960784,16.
377.4509803922,12.
379.4117647059,17.
381.3725490196,7.
383.3333333333,9.
385.2941176471,9.
387.2549019608,13.
389.2156862745,14.
391.1764705882,14.
393.137254902,16.
395.0980392157,8.
397.0588235294,8.
399.0196078431,16.
400.9803921569,10.
402.9411764706,7.
404.9019607843,10.
406.8627450980,11.
408.8235294118,12.
410.7843137255,8.
412.7450980392,10.
414.7058823529,13.
416.6666666667,11.
418.6274509804,9.
420.5882352941,7.
422.5490196078,14.
424.5098039216,9.
426.4705882353,18.
428.4313725490,13.
430.3921568627,11.
432.3529411765,18.
434.3137254902,11.
436.2745098039,19.
438.2352941176,9.
440.1960784314,8.
442.1568627451,15.
444.1176470588,10.
446.0784313725,11.
448.0392156863,12.
450.,15.
451.9607843137,14.
453.9215686275,14.
455.8823529412,20.
457.8431372549,10.
459.8039215686,12.
461.7647058824,13.
463.7254901961,17.
465.6862745098,15.
467.6470588235,14.
469.6078431373,12.
471.568627451,16.
473.5294117647,16.
475.4901960784,21.
477.4509803922,19.
479.4117647059,18.
481.3725490196,22.
483.3333333333,19.
485.2941176471,22.
487.2549019608,22.
489.2156862745,28.
491.1764705882,21.
493.137254902,22.
495.0980392157,53.
497.0588235294,327.
499.0196078431,98.
