x0000,y0000
0.9803921569,1.
2.9411764706,17.
4.9019607843,60.
6.8627450980,101.
8.8235294118,89.
10.7843137255,91.
12.7450980392,90.
14.7058823529,55.
16.6666666667,51.
18.6274509804,35.
20.5882352941,37.
22.5490196078,39.
24.5098039216,31.
26.4705882353,46.
28.4313725490,23.
30.3921568627,34.
32.3529411765,51.
34.3137254902,54.
36.2745098039,56.
38.2352941176,62.
40.1960784314,75.
42.1568627451,77.
44.1176470588,72.
46.0784313725,58.
48.0392156863,66.
50.,64.
51.9607843137,77.
53.9215686275,48.
55.8823529412,64.
57.8431372549,48.
59.8039215686,54.
61.7647058824,53.
63.7254901961,55.
65.6862745098,52.
67.6470588235,56.
69.6078431373,54.
71.568627451,57.
73.5294117647,65.
75.4901960784,53.
77.4509803922,47.
79.4117647059,60.
81.3725490196,66.
83.3333333333,66.
85.2941176471,64.
87.2549019608,67.
89.2156862745,85.
91.1764705882,90.
93.137254902,86.
95.0980392157,102.
97.0588235294,99.
99.0196078431,91.
100.9803921569,109.
102.9411764706,123.
104.9019607843,155.
106.8627450980,164.
108.8235294118,190.
110.7843137255,245.
112.7450980392,282.
114.7058823529,357.
116.6666666667,479.
118.6274509804,608.
120.5882352941,780.
122.5490196078,1070.
124.5098039216,1356.
126.4705882353,1489.
128.4313725490,1481.
130.3921568627,1140.
132.3529411765,649.
134.3137254902,357.
136.2745098039,165.
138.2352941176,84.
140.1960784314,52.
142.1568627451,33.
144.1176470588,23.
146.0784313725,25.
148.0392156863,26.
150.,19.
151.9607843137,20.
153.9215686275,21.
155.8823529412,21.
157.8431372549,24.
159.8039215686,19.
161.7647058824,22.
163.7254901961,17.
165.6862745098,22.
167.6470588235,29.
169.6078431373,23.
171.568627451,18.
173.5294117647,30.
175.4901960784,29.
177.4509803922,26.
179.4117647059,18.
181.3725490196,18.
183.3333333333,19.
185.2941176471,22.
187.2549019608,24.
189.2156862745,30.
191.1764705882,28.
193.137254902,29.
195.0980392157,32.
197.0588235294,29.
199.0196078431,34.
200.9803921569,27.
202.9411764706,28.
204.9019607843,28.
206.8627450980,30.
208.8235294118,26.
210.7843137255,35.
212.7450980392,28.
214.7058823529,22.
216.6666666667,23.
218.6274509804,26.
220.5882352941,24.
222.5490196078,25.
224.5098039216,24.
226.4705882353,29.
228.4313725490,27.
230.3921568627,27.
232.3529411765,20.
234.3137254902,21.
236.2745098039,28.
238.2352941176,25.
240.1960784314,19.
242.1568627451,20.
244.1176470588,30.
246.0784313725,25.
248.0392156863,18.
250.,14.
251.9607843137,18.
253.9215686275,22.
255.8823529412,19.
257.8431372549,23.
259.8039215686,16.
261.7647058824,13.
263.7254901961,21.
265.6862745098,14.
267.6470588235,18.
269.6078431373,21.
271.568627451,16.
273.5294117647,9.
275.4901960784,19.
277.4509803922,21.
279.4117647059,16.
281.3725490196,16.
283.3333333333,13.
285.2941176471,12.
287.2549019608,17.
289.2156862745,21.
291.1764705882,14.
293.137254902,13.
295.0980392157,21.
297.0588235294,25.
299.0196078431,20.
300.9803921569,16.
302.9411764706,15.
304.9019607843,20.
306.8627450980,24.
308.8235294118,24.
310.7843137255,25.
312.7450980392,12.
314.7058823529,10.
316.6666666667,18.
318.6274509804,22.
320.5882352941,11.
322.5490196078,19.
324.5098039216,12.
326.4705882353,18.
328.4313725490,20.
330.3921568627,14.
332.3529411765,27.
334.3137254902,17.
336.2745098039,23.
338.2352941176,15.
340.1960784314,16.
342.1568627451,13.
344.1176470588,19.
346.0784313725,19.
348.0392156863,15.
350.,16.
351.9607843137,15.
353.9215686275,14.
355.8823529412,13.
357.8431372549,18.
359.8039215686,16.
361.7647058824,17.
363.7254901961,12.
365.6862745098,15.
367.6470588235,21.
369.6078431373,23.
371.568627451,19.
373.5294117647,20.
375.4901960784,10.
377.4509803922,18.
379.4117647059,15.
381.3725490196,19.
383.3333333333,12.
385.2941176471,18.
387.2549019608,16.
389.2156862745,15.
391.1764705882,16.
393.137254902,11.
395.0980392157,13.
397.0588235294,12.
399.0196078431,14.
400.9803921569,18.
402.9411764706,16.
404.9019607843,10.
406.8627450980,16.
408.8235294118,16.
410.7843137255,19.
412.7450980392,22.
414.7058823529,10.
416.6666666667,18.
418.6274509804,18.
420.5882352941,16.
422.5490196078,9.
424.5098039216,18.
426.4705882353,15.
428.4313725490,24.
430.3921568627,18.
432.3529411765,17.
434.3137254902,17.
436.2745098039,14.
438.2352941176,19.
440.1960784314,21.
442.1568627451,21.
444.1176470588,19.
446.0784313725,12.
448.0392156863,14.
450.,12.
451.9607843137,11.
453.9215686275,17.
455.8823529412,11.
457.8431372549,13.
459.8039215686,10.
461.7647058824,11.
463.7254901961,13.
465.6862745098,13.
467.6470588235,18.
469.6078431373,14.
471.568627451,19.
473.5294117647,19.
475.4901960784,24.
477.4509803922,25.
479.4117647059,30.
481.3725490196,36.
483.3333333333,43.
485.2941176471,48.
487.2549019608,68.
489.2156862745,86.
491.1764705882,78.
493.137254902,90.
495.0980392157,127.
497.0588235294,124.
499.0196078431,117.
