x0000,y0000
0.9803921569,0.
2.9411764706,57.
4.9019607843,211.
6.8627450980,481.
8.8235294118,663.
10.7843137255,762.
12.7450980392,880.
14.7058823529,961.
16.6666666667,950.
18.6274509804,949.
20.5882352941,953.
22.5490196078,866.
24.5098039216,784.
26.4705882353,713.
28.4313725490,675.
30.3921568627,623.
32.3529411765,496.
34.3137254902,447.
36.2745098039,442.
38.2352941176,371.
40.1960784314,316.
42.1568627451,279.
44.1176470588,229.
46.0784313725,186.
48.0392156863,197.
50.,159.
51.9607843137,147.
53.9215686275,119.
55.8823529412,102.
57.8431372549,98.
59.8039215686,86.
61.7647058824,75.
63.7254901961,69.
65.6862745098,76.
67.6470588235,54.
69.6078431373,59.
71.568627451,48.
73.5294117647,52.
75.4901960784,36.
77.4509803922,54.
79.4117647059,35.
81.3725490196,24.
83.3333333333,31.
85.2941176471,26.
87.2549019608,28.
89.2156862745,25.
91.1764705882,28.
93.137254902,31.
95.0980392157,34.
97.0588235294,19.
99.0196078431,34.
100.9803921569,33.
102.9411764706,26.
104.9019607843,19.
106.8627450980,28.
108.8235294118,21.
110.7843137255,22.
112.7450980392,27.
114.7058823529,31.
116.6666666667,24.
118.6274509804,23.
120.5882352941,28.
122.5490196078,20.
124.5098039216,21.
126.4705882353,34.
128.4313725490,32.
130.3921568627,31.
132.3529411765,28.
134.3137254902,27.
136.2745098039,31.
138.2352941176,25.
140.1960784314,40.
142.1568627451,34.
144.1176470588,54.
146.0784313725,47.
148.0392156863,54.
150.,58.
151.9607843137,72.
153.9215686275,72.
155.8823529412,78.
157.8431372549,97.
159.8039215686,114.
161.7647058824,135.
163.7254901961,159.
165.6862745098,146.
167.6470588235,171.
169.6078431373,192.
171.568627451,230.
173.5294117647,300.
175.4901960784,300.
177.4509803922,351.
179.4117647059,456.
181.3725490196,492.
183.3333333333,594.
185.2941176471,609.
187.2549019608,679.
189.2156862745,656.
191.1764705882,596.
193.137254902,510.
195.0980392157,435.
197.0588235294,330.
199.0196078431,266.
200.9803921569,239.
202.9411764706,188.
204.9019607843,139.
206.8627450980,122.
208.8235294118,94.
210.7843137255,76.
212.7450980392,60.
214.7058823529,51.
216.6666666667,51.
218.6274509804,27.
220.5882352941,29.
222.5490196078,21.
224.5098039216,22.
226.4705882353,17.
228.4313725490,7.
230.3921568627,15.
232.3529411765,12.
234.3137254902,5.
236.2745098039,8.
238.2352941176,9.
240.1960784314,7.
242.1568627451,5.
244.1176470588,5.
246.0784313725,5.
248.0392156863,4.
250.,4.
251.9607843137,5.
253.9215686275,4.
255.8823529412,1.
257.8431372549,1.
259.8039215686,3.
261.7647058824,2.
263.7254901961,3.
265.6862745098,2.
267.6470588235,0.
269.6078431373,6.
271.568627451,5.
273.5294117647,5.
275.4901960784,13.
277.4509803922,3.
279.4117647059,8.
281.3725490196,5.
283.3333333333,3.
285.2941176471,2.
287.2549019608,7.
289.2156862745,6.
291.1764705882,8.
293.137254902,3.
295.0980392157,8.
297.0588235294,5.
299.0196078431,3.
300.9803921569,6.
302.9411764706,4.
304.9019607843,8.
306.8627450980,7.
308.8235294118,6.
310.7843137255,8.
312.7450980392,5.
314.7058823529,4.
316.6666666667,7.
318.6274509804,5.
320.5882352941,3.
322.5490196078,5.
324.5098039216,2.
326.4705882353,7.
328.4313725490,13.
330.3921568627,4.
332.3529411765,5.
334.3137254902,0.
336.2745098039,7.
338.2352941176,9.
340.1960784314,5.
342.1568627451,7.
344.1176470588,10.
346.0784313725,6.
348.0392156863,4.
350.,5.
351.9607843137,4.
353.9215686275,6.
355.8823529412,5.
357.8431372549,5.
359.8039215686,0.
361.7647058824,1.
363.7254901961,6.
365.6862745098,2.
367.6470588235,2.
369.6078431373,3.
371.568627451,2.
373.5294117647,5.
375.4901960784,0.
377.4509803922,1.
379.4117647059,2.
381.3725490196,1.
383.3333333333,1.
385.2941176471,0.
387.2549019608,3.
389.2156862745,1.
391.1764705882,1.
393.137254902,0.
395.0980392157,2.
397.0588235294,2.
399.0196078431,1.
400.9803921569,0.
402.9411764706,0.
404.9019607843,0.
406.8627450980,0.
408.8235294118,0.
410.7843137255,1.
412.7450980392,2.
414.7058823529,0.
416.6666666667,0.
418.6274509804,0.
420.5882352941,0.
422.5490196078,0.
424.5098039216,0.
426.4705882353,0.
428.4313725490,0.
430.3921568627,1.
432.3529411765,0.
434.3137254902,0.
436.2745098039,0.
438.2352941176,0.
440.1960784314,0.
442.1568627451,0.
444.1176470588,1.
446.0784313725,1.
448.0392156863,0.
450.,0.
451.9607843137,0.
453.9215686275,0.
455.8823529412,0.
457.8431372549,1.
459.8039215686,0.
461.7647058824,1.
463.7254901961,0.
465.6862745098,0.
467.6470588235,0.
469.6078431373,0.
471.568627451,0.
473.5294117647,0.
475.4901960784,0.
477.4509803922,0.
479.4117647059,0.
481.3725490196,0.
483.3333333333,0.
485.2941176471,0.
487.2549019608,1.
489.2156862745,0.
491.1764705882,0.
493.137254902,0.
495.0980392157,0.
497.0588235294,4.
499.0196078431,0.
