x0000,y0000
3.9215686275,367.
11.7647058824,893.
19.6078431373,603.
27.4509803922,535.
35.2941176471,462.
43.137254902,302.
50.9803921569,165.
58.8235294118,161.
66.6666666667,137.
74.5098039216,105.
82.3529411765,117.
90.1960784314,104.
98.0392156863,123.
105.8823529412,133.
113.7254901961,125.
121.568627451,138.
129.4117647059,173.
137.2549019608,191.
145.0980392157,255.
152.9411764706,290.
160.7843137255,411.
168.6274509804,736.
176.4705882353,1827.
184.3137254902,6746.
192.1568627451,5952.
200.,359.
207.8431372549,78.
215.6862745098,42.
223.5294117647,23.
231.3725490196,19.
239.2156862745,19.
247.0588235294,17.
254.9019607843,17.
262.7450980392,19.
270.5882352941,20.
278.4313725490,21.
286.2745098039,32.
294.1176470588,44.
301.9607843137,39.
309.8039215686,45.
317.6470588235,56.
325.4901960784,35.
333.3333333333,62.
341.1764705882,34.
349.0196078431,28.
356.8627450980,29.
364.7058823529,30.
372.5490196078,24.
380.3921568627,9.
388.2352941176,8.
396.0784313725,2.
403.9215686275,4.
411.7647058824,2.
419.6078431373,4.
427.4509803922,3.
435.2941176471,4.
443.137254902,2.
450.9803921569,5.
458.8235294118,2.
466.6666666667,2.
474.5098039216,2.
482.3529411765,2.
490.1960784314,0.
498.0392156863,1.
505.8823529412,2.
513.7254901961,4.
521.568627451,1.
529.4117647059,2.
537.2549019608,2.
545.0980392157,0.
552.9411764706,2.
560.7843137255,1.
568.6274509804,0.
576.4705882353,1.
584.3137254902,1.
592.1568627451,3.
600.,0.
607.8431372549,1.
615.6862745098,1.
623.5294117647,0.
631.3725490196,2.
639.2156862745,0.
647.0588235294,2.
654.9019607843,0.
662.7450980392,2.
670.5882352941,1.
678.4313725490,1.
686.2745098039,1.
694.1176470588,0.
701.9607843137,1.
709.8039215686,1.
717.6470588235,1.
725.4901960784,2.
733.3333333333,0.
741.1764705882,2.
749.0196078431,0.
756.8627450980,0.
764.7058823529,0.
772.5490196078,0.
780.3921568627,0.
788.2352941176,1.
796.0784313725,3.
803.9215686275,0.
811.7647058824,0.
819.6078431373,0.
827.4509803922,0.
835.2941176471,0.
843.137254902,0.
850.9803921569,0.
858.8235294118,1.
866.6666666667,0.
874.5098039216,1.
882.3529411765,0.
890.1960784314,1.
898.0392156863,0.
905.8823529412,1.
913.7254901961,1.
921.568627451,1.
929.4117647059,0.
937.2549019608,0.
945.0980392157,0.
952.9411764706,0.
960.7843137255,2.
968.6274509804,0.
976.4705882353,0.
984.3137254902,0.
992.1568627451,0.
1000.,0.
1007.8431372549,0.
1015.6862745098,0.
1023.5294117647,0.
1031.3725490196,1.
1039.2156862745,0.
1047.0588235294,0.
1054.9019607843,1.
1062.7450980392,0.
1070.5882352941,0.
1078.4313725490,0.
1086.2745098039,0.
1094.1176470588,0.
1101.9607843137,0.
1109.8039215686,0.
1117.6470588235,0.
1125.4901960784,0.
1133.3333333333,0.
1141.1764705882,2.
1149.0196078431,1.
1156.8627450980,0.
1164.7058823529,0.
1172.5490196078,0.
1180.3921568627,0.
1188.2352941176,1.
1196.0784313725,0.
1203.9215686275,0.
1211.7647058824,1.
1219.6078431373,0.
1227.4509803922,0.
1235.2941176471,1.
1243.137254902,2.
1250.9803921569,0.
1258.8235294118,0.
1266.6666666667,0.
1274.5098039216,1.
1282.3529411765,0.
1290.1960784314,0.
1298.0392156863,0.
1305.8823529412,2.
1313.7254901961,1.
1321.568627451,1.
1329.4117647059,0.
1337.2549019608,0.
1345.0980392157,0.
1352.9411764706,0.
1360.7843137255,0.
1368.6274509804,0.
1376.4705882353,1.
1384.3137254902,0.
1392.1568627451,2.
1400.,0.
1407.8431372549,0.
1415.6862745098,0.
1423.5294117647,0.
1431.3725490196,1.
1439.2156862745,0.
1447.0588235294,0.
1454.9019607843,0.
1462.7450980392,1.
1470.5882352941,0.
1478.4313725490,2.
1486.2745098039,1.
1494.1176470588,0.
1501.9607843137,0.
1509.8039215686,1.
1517.6470588235,1.
1525.4901960784,0.
1533.3333333333,1.
1541.1764705882,2.
1549.0196078431,0.
1556.8627450980,0.
1564.7058823529,1.
1572.5490196078,1.
1580.3921568627,1.
1588.2352941176,0.
1596.0784313725,0.
1603.9215686275,2.
1611.7647058824,1.
1619.6078431373,1.
1627.4509803922,0.
1635.2941176471,1.
1643.137254902,0.
1650.9803921569,0.
1658.8235294118,0.
1666.6666666667,1.
1674.5098039216,0.
1682.3529411765,0.
1690.1960784314,1.
1698.0392156863,1.
1705.8823529412,0.
1713.7254901961,0.
1721.568627451,0.
1729.4117647059,1.
1737.2549019608,1.
1745.0980392157,2.
1752.9411764706,0.
1760.7843137255,0.
1768.6274509804,1.
1776.4705882353,1.
1784.3137254902,0.
1792.1568627451,1.
1800.,0.
1807.8431372549,0.
1815.6862745098,2.
1823.5294117647,1.
1831.3725490196,0.
1839.2156862745,0.
1847.0588235294,1.
1854.9019607843,0.
1862.7450980392,0.
1870.5882352941,3.
1878.4313725490,0.
1886.2745098039,0.
1894.1176470588,2.
1901.9607843137,2.
1909.8039215686,1.
1917.6470588235,0.
1925.4901960784,0.
1933.3333333333,0.
1941.1764705882,0.
1949.0196078431,0.
1956.8627450980,1.
1964.7058823529,0.
1972.5490196078,0.
1980.3921568627,0.
1988.2352941176,0.
1996.0784313725,9.
